Block,BlockGroup,Tract,zipcode,aa_school_id,block_type,pop_total,pop_under18,intptlat,intptlon,aland_m2
60750215005005,60750215005,6075021500,94131.0,420,land - populated,193,21,37.7456311,-122.4279655,17418.0
60750215002009,60750215002,6075021500,94131.0,420,land - populated,176,27,37.7441656,-122.4256008,17368.0
60750215003002,60750215003,6075021500,94131.0,575,land - populated,168,26,37.7433654,-122.4255255,17481.0
60750215003003,60750215003,6075021500,94131.0,575,land - populated,218,23,37.7425645,-122.4254494,17391.0
60750218001003,60750218001,6075021800,94131.0,575,land - populated,260,27,37.7409345,-122.4262141,23937.0
60750218001004,60750218001,6075021800,94131.0,575,land - populated,217,39,37.740873,-122.427249,23858.0
60750215004003,60750215004,6075021500,94131.0,420,land - populated,137,9,37.7440312,-122.4278147,17365.0
60750215004004,60750215004,6075021500,94131.0,575,land - populated,227,31,37.7432316,-122.4277378,17459.0
60750215003006,60750215003,6075021500,94131.0,575,land - populated,35,11,37.7424306,-122.427662,17402.0
60750218001005,60750218001,6075021800,94131.0,575,land - populated,216,38,37.7409009,-122.4282675,21906.0
60750218001006,60750218001,6075021800,94131.0,575,land - populated,130,25,37.7411682,-122.4293168,15142.0
60750254011002,60750254011,6075025401,94110.0,656,land - populated,134,15,37.7404297,-122.4219709,9488.0
60750254011004,60750254011,6075025401,94110.0,656,land - populated,123,21,37.7396295,-122.4224695,39020.0
60750254011003,60750254011,6075025401,94110.0,656,land - populated,219,34,37.7396434,-122.4231901,16857.0
60750254011005,60750254011,6075025401,94110.0,656,land - populated,246,71,37.7377073,-122.4221878,15064.0
60750254013000,60750254013,6075025401,94110.0,656,land - populated,225,35,37.7369752,-122.422471,19535.0
60750253003009,60750253003,6075025300,94110.0,656,land - zero population,0,0,37.7403024,-122.4236246,4822.0
60750253003010,60750253003,6075025300,94110.0,575,land - zero population,0,0,37.740271,-122.4240524,1527.0
60750254011008,60750254011,6075025401,94110.0,575,land - zero population,0,0,37.7386763,-122.4245691,4880.0
60750218002001,60750218002,6075021800,94110.0,575,land - populated,106,9,37.7394114,-122.4251762,8150.0
60750218002000,60750218002,6075021800,94110.0,575,land - zero population,0,0,37.7387163,-122.424837,7815.0
60750254011006,60750254011,6075025401,94110.0,656,land - populated,316,58,37.7380337,-122.4235361,12031.0
60750254011007,60750254011,6075025401,94110.0,575,land - populated,125,23,37.7383436,-122.4242825,13672.0
60750254013001,60750254013,6075025401,94110.0,656,land - populated,15,2,37.7369182,-122.4239721,1739.0
60750254013002,60750254013,6075025401,94110.0,575,land - populated,279,53,37.7366508,-122.4251425,23392.0
60750254013006,60750254013,6075025401,94110.0,656,land - populated,242,38,37.7354982,-122.4215563,19215.0
60750254013004,60750254013,6075025401,94110.0,656,land - populated,267,48,37.736211,-122.421892,20723.0
60750254031004,60750254031,6075025403,94112.0,656,land - populated,82,13,37.7349183,-122.4232114,12774.0
60750254032013,60750254032,6075025403,94110.0,656,land - populated,395,101,37.7329297,-122.4216459,63667.0
60750254032014,60750254032,6075025403,94110.0,656,land - populated,3,0,37.7325639,-122.4217368,601.0
60750254031006,60750254031,6075025403,94112.0,656,land - populated,57,7,37.7340623,-122.4231949,9018.0
60750254031017,60750254031,6075025403,94110.0,656,land - populated,68,16,37.7326737,-122.4226528,11517.0
60750254031016,60750254031,6075025403,94110.0,656,land - populated,54,11,37.7333376,-122.4229014,9491.0
60750254031000,60750254031,6075025403,94110.0,656,land - populated,133,20,37.7356216,-122.4237525,11519.0
60750254013005,60750254013,6075025401,94110.0,656,land - populated,63,8,37.7363172,-122.4238692,6436.0
60750254031005,60750254031,6075025403,94110.0,656,land - zero population,0,0,37.7350291,-122.4242345,1143.0
60750254031011,60750254031,6075025403,94112.0,575,land - zero population,0,0,37.7348076,-122.4252634,864.0
60750254031007,60750254031,6075025403,94112.0,656,land - zero population,0,0,37.7340728,-122.4237718,948.0
60750254031015,60750254031,6075025403,94112.0,656,land - populated,8,4,37.7332419,-122.4236356,687.0
60750254031018,60750254031,6075025403,94112.0,656,land - zero population,0,0,37.7325738,-122.4235347,593.0
60750254031008,60750254031,6075025403,94112.0,656,land - populated,62,16,37.7339479,-122.4243267,8983.0
60750254031009,60750254031,6075025403,94112.0,656,land - populated,225,39,37.7343432,-122.4250819,18301.0
60750254031014,60750254031,6075025403,94112.0,656,land - populated,49,7,37.7331889,-122.4243763,9509.0
60750254031019,60750254031,6075025403,94112.0,656,land - populated,63,7,37.7324955,-122.4244124,11407.0
60750218002009,60750218002,6075021800,94110.0,575,land - populated,51,9,37.7386335,-122.4254807,6018.0
60750218002002,60750218002,6075021800,94131.0,575,land - populated,156,30,37.739339,-122.4266505,15664.0
60750218002011,60750218002,6075021800,94131.0,575,land - populated,18,1,37.7370328,-122.4262569,7436.0
60750254013003,60750254013,6075025401,94110.0,575,land - zero population,0,0,37.7369418,-122.4259046,3531.0
60750218002008,60750218002,6075021800,94131.0,575,land - populated,119,18,37.7383282,-122.4267817,14233.0
60750218002010,60750218002,6075021800,94131.0,575,land - populated,164,23,37.7375706,-122.4264815,16549.0
60750218002003,60750218002,6075021800,94131.0,575,land - populated,179,33,37.739727,-122.4288299,21142.0
60750218002007,60750218002,6075021800,94131.0,575,land - populated,70,15,37.7380973,-122.4277098,9284.0
60750218002006,60750218002,6075021800,94131.0,575,land - zero population,0,0,37.7381862,-122.4280822,680.0
60750218002005,60750218002,6075021800,94131.0,575,land - populated,21,0,37.7382747,-122.4283652,3997.0
60750218003005,60750218003,6075021800,94131.0,575,land - populated,103,18,37.7365359,-122.4280671,11039.0
60750218003000,60750218003,6075021800,94131.0,575,land - populated,76,12,37.7375992,-122.4291624,11056.0
60750218003001,60750218003,6075021800,94131.0,575,land - populated,93,14,37.737066,-122.4286162,11015.0
60750254031001,60750254031,6075025403,94112.0,575,land - populated,160,23,37.7358278,-122.4257728,10762.0
60750254031012,60750254031,6075025403,94112.0,575,land - populated,244,39,37.7349905,-122.4259799,12836.0
60750254031013,60750254031,6075025403,94112.0,575,land - populated,115,17,37.7346439,-122.4268556,11608.0
60750254031010,60750254031,6075025403,94112.0,575,land - zero population,0,0,37.7341161,-122.4259533,253.0
60750254031021,60750254031,6075025403,94112.0,656,land - zero population,0,0,37.7327729,-122.4258851,1307.0
60750254031020,60750254031,6075025403,94112.0,656,land - populated,326,63,37.7326251,-122.4263197,35533.0
60750255001004,60750255001,6075025500,94112.0,575,land - populated,83,13,37.7339681,-122.4270948,9551.0
60750254031002,60750254031,6075025403,94110.0,575,land - zero population,0,0,37.735662,-122.4275576,4082.0
60750218003006,60750218003,6075021800,94110.0,575,land - populated,122,25,37.73566,-122.4282256,16362.0
60750254031003,60750254031,6075025403,94112.0,575,land - populated,101,16,37.7354855,-122.4256363,11791.0
60750218003004,60750218003,6075021800,94131.0,575,land - populated,128,22,37.7357074,-122.4293374,11065.0
60750255001003,60750255001,6075025500,94112.0,575,land - populated,170,32,37.734206,-122.4281877,12693.0
60750255001001,60750255001,6075025500,94112.0,575,land - populated,81,13,37.733996,-122.4290559,9495.0
60750255001005,60750255001,6075025500,94112.0,575,land - populated,298,52,37.7328919,-122.4284381,29068.0
60750255001006,60750255001,6075025500,94112.0,575,land - populated,109,19,37.7329177,-122.4288985,8803.0
60750214002007,60750214002,6075021400,94131.0,420,land - populated,132,18,37.7478974,-122.4304104,17289.0
60750215005001,60750215005,6075021500,94131.0,420,land - populated,148,19,37.7470974,-122.4303385,17464.0
60750214003007,60750214003,6075021400,94131.0,420,land - populated,129,24,37.7486942,-122.4304935,17393.0
60750215005002,60750215005,6075021500,94131.0,420,land - populated,156,23,37.7462956,-122.4302616,17484.0
60750215005006,60750215005,6075021500,94131.0,420,land - populated,147,34,37.7454959,-122.4301836,17325.0
60750215004001,60750215004,6075021500,94131.0,420,land - populated,142,24,37.7446974,-122.4301073,17517.0
60750214003006,60750214003,6075021400,94114.0,420,land - populated,208,36,37.7485625,-122.4327055,17372.0
60750214002008,60750214002,6075021400,94131.0,420,land - populated,172,13,37.7477632,-122.432624,17454.0
60750216001000,60750216001,6075021600,94131.0,420,land - populated,193,16,37.7469784,-122.4325462,16817.0
60750216001006,60750216001,6075021600,94131.0,420,land - zero population,0,0,37.7465488,-122.4328203,1254.0
60750216001005,60750216001,6075021600,94131.0,420,land - populated,320,23,37.7457689,-122.4326245,39680.0
60750215004002,60750215004,6075021500,94131.0,420,land - populated,160,25,37.7438972,-122.4300307,17424.0
60750215004005,60750215004,6075021500,94131.0,575,land - populated,202,33,37.7430978,-122.4299525,17459.0
60750215003007,60750215003,6075021500,94131.0,575,land - populated,167,30,37.7422977,-122.4298743,17434.0
60750218001007,60750218001,6075021800,94131.0,575,land - populated,113,14,37.7411303,-122.4303634,13326.0
60750217003018,60750217003,6075021700,94131.0,575,land - populated,70,9,37.7413171,-122.4312658,9545.0
60750216001010,60750216001,6075021600,94131.0,420,land - populated,138,17,37.744564,-122.4323223,16698.0
60750216001011,60750216001,6075021600,94131.0,420,land - populated,151,21,37.7437718,-122.43225,17823.0
60750216001013,60750216001,6075021600,94131.0,575,land - populated,129,21,37.7429749,-122.4320946,16240.0
60750216001014,60750216001,6075021600,94131.0,575,land - populated,64,16,37.7422562,-122.4321828,18273.0
60750217003001,60750217003,6075021700,94131.0,575,land - populated,155,26,37.7415088,-122.4331782,49121.0
60750213001005,60750213001,6075021300,94131.0,420,land - populated,142,25,37.7484294,-122.4349192,17443.0
60750213001006,60750213001,6075021300,94131.0,420,land - populated,159,19,37.7476333,-122.4348388,17336.0
60750216001001,60750216001,6075021600,94131.0,420,land - populated,124,24,37.7468412,-122.4347744,17184.0
60750216001004,60750216001,6075021600,94131.0,420,land - populated,84,14,37.7460618,-122.4349801,13055.0
60750216001008,60750216001,6075021600,94131.0,420,land - populated,104,15,37.7452167,-122.4346127,17508.0
60750213002009,60750213002,6075021300,94114.0,420,land - populated,144,26,37.7482973,-122.4371175,17120.0
60750213002010,60750213002,6075021300,94131.0,420,land - populated,111,27,37.7475061,-122.4370401,16754.0
60750216001002,60750216001,6075021600,94131.0,420,land - populated,87,10,37.7467082,-122.4369674,17365.0
60750216001003,60750216001,6075021600,94131.0,420,land - populated,92,17,37.7458978,-122.4368823,17267.0
60750216001007,60750216001,6075021600,94131.0,420,land - populated,110,24,37.7450944,-122.436813,17002.0
60750216001009,60750216001,6075021600,94131.0,420,land - populated,94,14,37.744428,-122.4345241,16868.0
60750216001012,60750216001,6075021600,94131.0,420,land - populated,86,20,37.7436326,-122.4344795,17705.0
60750217003000,60750217003,6075021700,94131.0,575,land - populated,58,11,37.7428701,-122.4339379,9233.0
60750217003004,60750217003,6075021700,94131.0,420,land - zero population,0,0,37.7416416,-122.4354365,486.0
60750216002015,60750216002,6075021600,94131.0,420,land - populated,563,90,37.744042,-122.437169,58475.0
60750217001012,60750217001,6075021700,94131.0,722,land - zero population,0,0,37.74335,-122.437421,4311.0
60750217001010,60750217001,6075021700,94131.0,722,land - populated,258,18,37.7415192,-122.4374031,28358.0
60750218002004,60750218002,6075021800,94131.0,575,land - populated,153,15,37.7394797,-122.4300678,26360.0
60750217003008,60750217003,6075021700,94131.0,575,land - populated,31,6,37.7387992,-122.4299844,12046.0
60750217003002,60750217003,6075021700,94131.0,575,land - zero population,0,0,37.7414518,-122.4318543,1264.0
60750218003002,60750218003,6075021800,94131.0,575,land - populated,85,19,37.7367687,-122.4304351,11070.0
60750217003007,60750217003,6075021700,94131.0,575,land - populated,208,55,37.738091,-122.429972,35552.0
60750217003006,60750217003,6075021700,94131.0,575,land - populated,85,7,37.7389954,-122.4323078,12919.0
60750217003016,60750217003,6075021700,94131.0,575,land - populated,150,35,37.7370893,-122.4331312,25805.0
60750218003003,60750218003,6075021800,94131.0,575,land - populated,82,13,37.7362391,-122.4298845,10999.0
60750218004006,60750218004,6075021800,94112.0,575,land - zero population,0,0,37.7344519,-122.4302838,6021.0
60750218004007,60750218004,6075021800,94131.0,575,land - populated,148,22,37.7346969,-122.4308752,15809.0
60750218004002,60750218004,6075021800,94131.0,575,land - populated,122,21,37.735262,-122.4313992,15035.0
60750255001002,60750255001,6075025500,94112.0,575,land - populated,39,10,37.733965,-122.4298926,2961.0
60750255001007,60750255001,6075025500,94112.0,575,land - populated,38,12,37.7335651,-122.4298715,3574.0
60750255001000,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7340242,-122.4304244,7773.0
60750255001008,60750255001,6075025500,94112.0,575,land - populated,21,3,37.7334078,-122.4309857,6230.0
60750255001012,60750255001,6075025500,94112.0,575,land - populated,36,3,37.732964,-122.4306368,5092.0
60750255001011,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7325063,-122.4305954,2579.0
60750255001013,60750255001,6075025500,94112.0,575,land - populated,65,7,37.7326922,-122.4314539,6340.0
60750218004000,60750218004,6075021800,94131.0,575,land - populated,86,15,37.7358626,-122.4317705,12143.0
60750218004013,60750218004,6075021800,94131.0,575,land - populated,121,12,37.7351032,-122.4334235,12144.0
60750218004014,60750218004,6075021800,94112.0,575,land - zero population,0,0,37.7334292,-122.4319727,994.0
60750218004003,60750218004,6075021800,94131.0,575,land - populated,39,8,37.7342101,-122.4322324,6163.0
60750255001009,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.733186,-122.4318627,435.0
60750255001014,60750255001,6075025500,94112.0,575,land - populated,6,0,37.7326098,-122.4319067,373.0
60750255002000,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7328732,-122.4320618,449.0
60750255002001,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7330567,-122.4323221,370.0
60750255002010,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7324421,-122.432431,6060.0
60750218004004,60750218004,6075021800,94131.0,575,land - populated,52,6,37.7337796,-122.432644,16439.0
60750218004005,60750218004,6075021800,94131.0,575,land - populated,41,8,37.7343236,-122.4332534,4363.0
60750311001006,60750311001,6075031100,94112.0,575,land - zero population,0,0,37.7332664,-122.4327726,295.0
60750255002003,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7326542,-122.4332324,3094.0
60750255002002,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7325043,-122.4331144,3323.0
60750217003003,60750217003,6075021700,94131.0,575,land - populated,130,15,37.740484,-122.4337013,55384.0
60750217003009,60750217003,6075021700,94131.0,575,land - populated,338,69,37.7374938,-122.433121,41269.0
60750217003013,60750217003,6075021700,94131.0,575,land - populated,54,6,37.7390044,-122.4347187,9800.0
60750217003017,60750217003,6075021700,94131.0,575,land - populated,60,10,37.7369109,-122.4337402,8864.0
60750217003015,60750217003,6075021700,94131.0,575,land - populated,56,7,37.7382376,-122.4354249,13231.0
60750217002000,60750217002,6075021700,94131.0,575,land - populated,62,13,37.7375217,-122.4355092,8238.0
60750217002001,60750217002,6075021700,94131.0,575,land - populated,38,7,37.7370698,-122.4354976,6285.0
60750217003005,60750217003,6075021700,94131.0,722,land - zero population,0,0,37.741189,-122.435545,1608.0
60750217003010,60750217003,6075021700,94131.0,575,land - populated,175,35,37.7391582,-122.435783,24417.0
60750217003012,60750217003,6075021700,94131.0,575,land - zero population,0,0,37.7394645,-122.4362489,1661.0
60750217001013,60750217001,6075021700,94131.0,722,land - populated,111,14,37.739262,-122.437334,16091.0
60750217003014,60750217003,6075021700,94131.0,575,land - populated,48,6,37.7375795,-122.4368285,10246.0
60750217003011,60750217003,6075021700,94131.0,722,land - populated,5,2,37.738394,-122.4372163,715.0
60750217002006,60750217002,6075021700,94131.0,575,land - populated,101,18,37.736902,-122.4372658,13556.0
60750218004001,60750218004,6075021800,94131.0,575,land - populated,164,33,37.7360588,-122.4335532,18458.0
60750218004012,60750218004,6075021800,94131.0,575,land - populated,64,9,37.7353572,-122.4342523,7458.0
60750217002003,60750217002,6075021700,94131.0,575,land - populated,60,12,37.7364176,-122.4348435,7388.0
60750217002002,60750217002,6075021700,94131.0,575,land - populated,38,7,37.7363427,-122.4352894,5247.0
60750218004009,60750218004,6075021800,94131.0,575,land - populated,57,9,37.7350655,-122.4348019,10434.0
60750311001002,60750311001,6075031100,94112.0,575,land - zero population,0,0,37.7334384,-122.4335767,1330.0
60750218004008,60750218004,6075021800,94131.0,575,land - populated,38,5,37.7342585,-122.4343787,4907.0
60750218004010,60750218004,6075021800,94131.0,575,land - zero population,0,0,37.7338275,-122.4345147,2585.0
60750311001001,60750311001,6075031100,94112.0,575,land - zero population,0,0,37.7330778,-122.4337594,7378.0
60750311001000,60750311001,6075031100,94112.0,575,land - zero population,0,0,37.7327392,-122.4336154,4119.0
60750255002004,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7326189,-122.4335603,983.0
60750311001005,60750311001,6075031100,94131.0,575,land - zero population,0,0,37.7336326,-122.4345683,828.0
60750218004011,60750218004,6075021800,94131.0,575,land - populated,41,9,37.7342719,-122.4352718,7605.0
60750311001021,60750311001,6075031100,94131.0,575,land - zero population,0,0,37.7337944,-122.4354034,684.0
60750311001004,60750311001,6075031100,94131.0,575,land - populated,125,16,37.732981,-122.4347892,10778.0
60750217002016,60750217002,6075021700,94131.0,575,land - populated,53,10,37.7344276,-122.4361034,7519.0
60750217002005,60750217002,6075021700,94131.0,575,land - populated,124,17,37.7362366,-122.4367164,16524.0
60750217002004,60750217002,6075021700,94131.0,575,land - populated,152,26,37.7354472,-122.4366672,23175.0
60750217002015,60750217002,6075021700,94131.0,575,land - populated,35,11,37.7347038,-122.4374165,16138.0
60750311001011,60750311001,6075031100,94131.0,575,land - zero population,0,0,37.7339605,-122.4362637,610.0
60750311001020,60750311001,6075031100,94131.0,575,land - populated,14,0,37.7330756,-122.4356505,11936.0
60750311001010,60750311001,6075031100,94131.0,575,land - populated,127,18,37.7330913,-122.4366064,15224.0
60750311001014,60750311001,6075031100,94131.0,575,land - zero population,0,0,37.7342153,-122.4375615,1328.0
60750254032017,60750254032,6075025403,94110.0,656,land - zero population,0,0,37.7320615,-122.4178405,15474.0
60750256001004,60750256001,6075025600,94112.0,614,land - populated,81,18,37.7310236,-122.4227813,7297.0
60750256001002,60750256001,6075025600,94112.0,614,land - populated,152,25,37.7302106,-122.4214983,15116.0
60750256004010,60750256004,6075025600,94134.0,614,land - populated,89,12,37.7285081,-122.4220172,7195.0
60750256001003,60750256001,6075025600,94112.0,614,land - populated,140,20,37.7300349,-122.4224088,14581.0
60750256004012,60750256004,6075025600,94134.0,614,land - populated,107,31,37.7283527,-122.423041,9362.0
60750256001006,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7315245,-122.4234135,6522.0
60750256001005,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.731271,-122.4238016,10885.0
60750254032018,60750254032,6075025403,94112.0,656,land - zero population,0,0,37.7316917,-122.4252008,2734.0
60750256001011,60750256001,6075025600,94112.0,614,land - populated,233,42,37.7305608,-122.4247858,19002.0
60750256001012,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7309973,-122.4251125,3468.0
60750256001010,60750256001,6075025600,94112.0,614,land - populated,402,83,37.7299621,-122.4242205,27321.0
60750256004000,60750256004,6075025600,94134.0,614,land - populated,423,66,37.7290807,-122.4236319,31431.0
60750256003001,60750256003,6075025600,94134.0,614,land - populated,122,11,37.7275792,-122.4216059,12721.0
60750256003002,60750256003,6075025600,94134.0,614,land - populated,103,22,37.7273232,-122.4225934,12802.0
60750260022002,60750260022,6075026002,94134.0,614,land - populated,24,4,37.726737,-122.4232663,3676.0
60750256003003,60750256003,6075025600,94134.0,614,land - populated,129,28,37.7261251,-122.4220978,12868.0
60750256003008,60750256003,6075025600,94134.0,614,land - populated,104,19,37.7249255,-122.4216017,12803.0
60750260022003,60750260022,6075026002,94134.0,614,land - populated,142,24,37.7258808,-122.4231664,14410.0
60750260022005,60750260022,6075026002,94134.0,614,land - populated,107,23,37.724669,-122.4225861,12730.0
60750260022001,60750260022,6075026002,94112.0,614,land - populated,208,37,37.7265291,-122.4242655,25987.0
60750260022000,60750260022,6075026002,94112.0,614,land - populated,234,50,37.7275564,-122.4245527,22192.0
60750260022006,60750260022,6075026002,94112.0,614,land - populated,90,20,37.7243854,-122.4235,11124.0
60750256001007,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7315041,-122.4256355,1931.0
60750256001015,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7313223,-122.4258299,1471.0
60750256001008,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7317341,-122.4271369,3844.0
60750256004003,60750256004,6075025600,94112.0,614,land - populated,238,46,37.730462,-122.427238,16910.0
60750256004002,60750256004,6075025600,94112.0,614,land - populated,179,34,37.7297096,-122.4271758,16266.0
60750256004001,60750256004,6075025600,94112.0,614,land - populated,228,33,37.728965,-122.4271122,16560.0
60750256001009,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7315226,-122.4273977,6424.0
60750256001014,60750256001,6075025600,94112.0,614,land - zero population,0,0,37.7313171,-122.4275201,3132.0
60750256001013,60750256001,6075025600,94112.0,614,land - populated,53,8,37.7310353,-122.4277753,11977.0
60750255001023,60750255001,6075025500,94112.0,575,land - populated,47,7,37.7314728,-122.429053,4976.0
60750255001024,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7311648,-122.4291487,974.0
60750256004004,60750256004,6075025600,94112.0,614,land - populated,36,6,37.7303283,-122.4290186,9637.0
60750260021003,60750260021,6075026002,94112.0,614,land - populated,60,8,37.7282798,-122.4282553,5367.0
60750256004006,60750256004,6075025600,94112.0,614,land - populated,257,51,37.7295763,-122.4293737,15439.0
60750260021000,60750260021,6075026002,94112.0,614,land - populated,229,58,37.7277957,-122.4254137,18605.0
60750260021001,60750260021,6075026002,94112.0,614,land - populated,190,26,37.7279525,-122.426354,14683.0
60750260021002,60750260021,6075026002,94112.0,614,land - populated,140,19,37.7281157,-122.427316,10234.0
60750260022004,60750260022,6075026002,94112.0,614,land - populated,345,46,37.7249633,-122.4260155,36579.0
60750260021008,60750260021,6075026002,94112.0,614,land - populated,130,16,37.7261135,-122.4267084,16003.0
60750260022009,60750260022,6075026002,94112.0,614,land - populated,204,35,37.7241814,-122.4270695,17224.0
60750260021007,60750260021,6075026002,94112.0,614,land - populated,183,24,37.7264885,-122.427493,16549.0
60750260021006,60750260021,6075026002,94112.0,614,land - populated,218,52,37.7268741,-122.4282931,16718.0
60750260021005,60750260021,6075026002,94112.0,614,land - populated,248,46,37.7272512,-122.4290963,16459.0
60750260011011,60750260011,6075026001,94112.0,614,land - populated,195,39,37.7245559,-122.4278756,15885.0
60750260011010,60750260011,6075026001,94112.0,614,land - populated,238,47,37.7249271,-122.4286658,16693.0
60750260022011,60750260022,6075026002,94112.0,614,land - zero population,0,0,37.7237893,-122.423991,805.0
60750260022007,60750260022,6075026002,94112.0,614,land - populated,189,25,37.7236759,-122.4251794,23418.0
60750260022010,60750260022,6075026002,94112.0,614,land - populated,76,20,37.7230116,-122.4247265,15207.0
60750260031005,60750260031,6075026003,94112.0,481,land - populated,85,23,37.7210828,-122.4252514,9509.0
60759805011001,60759805011,6075980501,94112.0,614,land - populated,3,1,37.7195925,-122.4232305,186046.0
60759805011002,60759805011,6075980501,94134.0,867,land - zero population,0,0,37.7189412,-122.4197496,3389.0
60759805011007,60759805011,6075980501,94112.0,867,land - zero population,0,0,37.7178335,-122.422609,1746.0
60759805011008,60759805011,6075980501,94112.0,481,land - zero population,0,0,37.7185912,-122.4245262,67018.0
60750260022008,60750260022,6075026002,94112.0,614,land - populated,136,22,37.7237802,-122.4262797,16027.0
60750260031004,60750260031,6075026003,94112.0,481,land - populated,179,35,37.7214628,-122.4258382,16672.0
60750260031003,60750260031,6075026003,94112.0,481,land - populated,174,21,37.7218473,-122.4266481,17021.0
60750260031002,60750260031,6075026003,94112.0,481,land - populated,193,41,37.7222292,-122.4274498,16377.0
60750260031001,60750260031,6075026003,94112.0,481,land - populated,212,46,37.7226134,-122.4282516,17045.0
60750260031000,60750260031,6075026003,94112.0,481,land - populated,277,60,37.72299,-122.4290484,16018.0
60750260031008,60750260031,6075026003,94112.0,481,land - populated,213,46,37.7202913,-122.4278182,16701.0
60750260031009,60750260031,6075026003,94112.0,481,land - populated,136,30,37.7206729,-122.428621,16253.0
60750260031010,60750260031,6075026003,94112.0,481,land - populated,206,45,37.721058,-122.4294225,16774.0
60750260031006,60750260031,6075026003,94112.0,481,land - populated,169,28,37.7194946,-122.4262704,15170.0
60750260031007,60750260031,6075026003,94112.0,481,land - populated,211,53,37.7199076,-122.4270095,16484.0
60750260032005,60750260032,6075026003,94112.0,481,land - populated,186,34,37.7179706,-122.4273811,16672.0
60750260032006,60750260032,6075026003,94112.0,481,land - populated,91,16,37.7174071,-122.4269116,8218.0
60750260032004,60750260032,6075026003,94112.0,481,land - populated,166,28,37.7183525,-122.428182,16640.0
60750260032003,60750260032,6075026003,94112.0,481,land - populated,204,41,37.7187374,-122.4289862,16831.0
60750260032007,60750260032,6075026003,94112.0,481,land - populated,84,7,37.7163296,-122.4275143,10248.0
60750260032008,60750260032,6075026003,94134.0,481,land - populated,96,19,37.7166534,-122.4283926,11484.0
60750260032009,60750260032,6075026003,94134.0,481,land - populated,168,32,37.7169411,-122.4292622,13503.0
60750255001010,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7321511,-122.4295152,5396.0
60750255001016,60750255001,6075025500,94112.0,575,land - populated,25,3,37.731885,-122.4297138,8586.0
60750255001020,60750255001,6075025500,94112.0,575,land - populated,54,16,37.7315907,-122.4303109,4423.0
60750256004005,60750256004,6075025600,94112.0,614,land - zero population,0,0,37.7303368,-122.4296978,918.0
60750255001022,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7308289,-122.4302972,1536.0
60750255001025,60750255001,6075025500,94112.0,575,land - populated,130,21,37.7305275,-122.4300542,9956.0
60750255001015,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7322171,-122.4313705,1676.0
60750255001017,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7319557,-122.4312913,2676.0
60750255001019,60750255001,6075025500,94112.0,575,land - populated,65,8,37.731437,-122.4311354,5678.0
60750255001021,60750255001,6075025500,94112.0,575,land - populated,110,19,37.7310416,-122.4304989,6851.0
60750256004008,60750256004,6075025600,94112.0,614,land - populated,236,48,37.7288815,-122.4295625,18079.0
60750256004007,60750256004,6075025600,94112.0,614,land - zero population,0,0,37.7295385,-122.4304914,700.0
60750255002030,60750255002,6075025500,94112.0,575,land - populated,127,24,37.7297709,-122.4308651,6795.0
60750256004009,60750256004,6075025600,94112.0,614,land - zero population,0,0,37.72898,-122.4310412,523.0
60750255001018,60750255001,6075025500,94112.0,575,land - zero population,0,0,37.7318106,-122.4316431,453.0
60750255002011,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.732076,-122.4323322,1775.0
60750255002022,60750255002,6075025500,94112.0,575,land - populated,124,17,37.731643,-122.432107,21854.0
60750255002009,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7320772,-122.4333176,2023.0
60750255002023,60750255002,6075025500,94112.0,575,land - populated,63,4,37.7310576,-122.4327983,6966.0
60750255002028,60750255002,6075025500,94112.0,575,land - populated,189,37,37.7299431,-122.4320055,14120.0
60750255002025,60750255002,6075025500,94112.0,575,land - zero population,0,0,37.7302239,-122.4323053,2502.0
60750255002029,60750255002,6075025500,94112.0,575,land - populated,80,14,37.7292572,-122.4315601,7226.0
60750255002024,60750255002,6075025500,94112.0,575,land - populated,208,45,37.7302327,-122.4331042,17946.0
60750255002027,60750255002,6075025500,94112.0,575,land - populated,229,44,37.7290103,-122.4325965,15831.0
60750255003008,60750255003,6075025500,94112.0,575,land - populated,165,29,37.7284861,-122.4331278,16395.0
60750260021004,60750260021,6075026002,94112.0,614,land - populated,391,0,37.7277885,-122.4305679,43864.0
